-0.182423     5  N
 0.317055     6  C
 0.000000     7  H
-0.176279     8  C
 0.000000     9  H
 0.366152    10  C
 0.006160    11  N
 0.000000    12  H
 0.000000    13  H
-0.391503    14  N
 0.060838    15  C
 0.000000    16  O
