-0.186349     5  N
 0.202327     6  C
 0.000000     7  H
 0.000000     8  C
 0.000000     9  C
 0.000000    10  H
 0.000000    11  H
 0.000000    12  H
 0.215201    13  C
 0.000000    14  O
-0.320288    15  N
 0.000000    16  H
 0.482618    17  C
-0.393508    18  O
