-0.174563   5  N
 0.313942   6  C
 0.000000   7  H
-0.175350   8  C
 0.000000   9  C
 0.000000  10  H
 0.000000  11  H
 0.000000  12  H
 0.410824  13  C
-0.342611  14  O
-0.200206  15  N
 0.000000  16  H
 0.167964  17  C
 0.000000  18  O
