 0.000000   5  N
 0.000000   6  C
 0.000000   7  H
 0.000000   8  N
 0.031081   9  C
 0.311756  10  C
-0.359794  11  O
-0.405267  12  N
 0.226568  13  H
 0.195657  14  C
 0.000000  15  N
 0.000000  16  H
 0.000000  17  H
 0.000000  18  N
 0.000000  19  C
