0.02834
   0.00000   0.00000   0.00000     5  N
   0.00000   0.00000   0.00000     6  C
   0.00000   0.00000   0.00000     7  H
  -0.00841  -0.05680  -0.00024     8  C
   0.00000   0.00000   0.00000     9  H
  -0.01052   0.81511  -0.00205    10  C
  -0.00605  -0.49687   0.00064    11  O
   0.03822  -0.11404   0.00728    12  N
  -0.13488   0.14984  -0.01106    13  H
   0.00661   0.00683  -0.00551    14  C
   0.00000   0.00000   0.00000    15  O
