0.03228
  -0.13580   0.17895   0.00005 N
   0.21465  -0.48515  -0.00007 C
   0.00000   0.00000   0.00000 H
   0.02973   0.38779  -0.00011 C
   0.00000   0.00000   0.00000 H
   0.26196  -0.32027   0.00052 C
  -0.02625   0.07016  -0.00714 N
   0.00000   0.00000   0.00000 H
   0.00000   0.00000   0.00000 H
  -0.18173   0.21871   0.00036 N
  -0.13914  -0.04533   0.00029 C
   0.00000   0.00000   0.00000 O
