 0.01446    5  N
-0.01100    6  C
 0.00000    7  H
-0.00056    8  C
 0.00000    9  H
 0.00190   10  C
-0.00012   11  O
-0.00214   12  N
 0.00000   13  H
-0.00254   14  C
 0.00000   15  O
