-0.174563     5  N
 0.313942     6  C
 0.000000     7  H
-0.175350     8  C
 0.000000     9  H
 0.410824    10  C
-0.342611    11  O
-0.200206    12  N
 0.000000    13  H
 0.167964    14  C
 0.000000    15  O
