-0.186349     5  N
 0.202327     6  C
 0.000000     7  H
 0.000000     8  C
 0.000000     9  H
 0.215201    10  C
 0.000000    11  N
 0.000000    12  H
 0.000000    13  H
-0.320288    14  N
 0.482618    15  C
-0.393508    16  O
