 0.00000    5  N
 0.00000    6  C
 0.00000    7  H
 0.00000    8  N
-0.01550    9  C
 0.00430   10  C
 0.02880   11  O
-0.01254   12  N
-0.00470   13  H
-0.00036   14  C
 0.00000   15  N
 0.00000   16  H
 0.00000   17  H
 0.00000   18  N
 0.00000   19  C
