    0.000000     5  N
    0.000000     6  C
    0.000000     7  H
    0.000000     8  N
   -0.106013     9  C
    0.343620    10  C
   -0.006055    11  N
    0.000000    12  H
    0.000000    13  H
   -0.349670    14  N
    0.240500    15  C
    0.000000    16  H
   -0.307157    17  N
    0.184775    18  C
