 0.00000    5  N
 0.00000    6  C
 0.00000    7  H
-0.01550    8  C
 0.00000    9  H
 0.00430   10  C
 0.02880   11  O
-0.01254   12  N
-0.00470   13  H
-0.00036   14  C
 0.00000   15  O
