 0.01226    1  N
-0.00400    2  C
 0.00000    3  H
-0.00334    4  C
 0.00000    5  H
 0.00406    6  C
-0.01266    7  N
 0.00000    8  H
 0.00000    9  H
 0.00600   10  N
-0.00232   11  C
 0.00000   12  O
